location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,org_acronym,org_name,org_type_description,sector_code,sector_name,reference_period_start,reference_period_end
HTI,True,True,Nippes,Petit Trou de Nippes,HT10,Nippes,HT1022,Petit Trou de Nippes,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,Nippes,Petit Trou de Nippes,HT10,Nippes,HT1022,Petit Trou de Nippes,2,PROJECT HOPE,Health Opportunities for People Everywhere,International NGO,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,Nippes,Petit Trou de Nippes,HT10,Nippes,HT1022,Petit Trou de Nippes,2,WBW,Water By Women,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-02-28
HTI,True,True,Nippes,Petit Trou de Nippes,HT10,Nippes,HT1022,Petit Trou de Nippes,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,Nippes,Petite Riviere de Nippes,HT10,Nippes,HT1012,Petite Riviere de Nippes,2,FZT,Fondation Zanmi Timoun ,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Nippes,Petite Riviere de Nippes,HT10,Nippes,HT1012,Petite Riviere de Nippes,2,MCI,Mercy Corps International,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Nippes,Petite Riviere de Nippes,HT10,Nippes,HT1012,Petite Riviere de Nippes,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,Nippes,Petite Riviere de Nippes,HT10,Nippes,HT1012,Petite Riviere de Nippes,2,PROJECT HOPE,Health Opportunities for People Everywhere,International NGO,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,Nippes,Petite Riviere de Nippes,HT10,Nippes,HT1012,Petite Riviere de Nippes,2,SIKSE,Société d'Information en Communication Sociale et Économique,National NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,Nippes,Petite Riviere de Nippes,HT10,Nippes,HT1012,Petite Riviere de Nippes,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,Nippes,Plaisance du Sud,HT10,Nippes,HT1025,Plaisance du Sud,2,ACTED,Agency for Technical Cooperation and Development,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Nippes,Plaisance du Sud,HT10,Nippes,HT1025,Plaisance du Sud,2,CRS,Catholic Relief Services,International NGO,SHL,Emergency Shelter and NFI,2025-01-01,2025-02-28
HTI,True,True,Nippes,Plaisance du Sud,HT10,Nippes,HT1025,Plaisance du Sud,2,CRS,Catholic Relief Services,International NGO,WSH,Water Sanitation Hygiene,2025-01-01,2025-02-28
HTI,True,True,Nippes,Plaisance du Sud,HT10,Nippes,HT1025,Plaisance du Sud,2,FZT,Fondation Zanmi Timoun ,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,Nippes,Plaisance du Sud,HT10,Nippes,HT1025,Plaisance du Sud,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North,Acul du Nord,HT03,North,HT0321,Acul du Nord,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Acul du Nord,HT03,North,HT0321,Acul du Nord,2,IOM,International Organization for Migration,United Nations,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Acul du Nord,HT03,North,HT0321,Acul du Nord,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Acul du Nord,HT03,North,HT0321,Acul du Nord,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North,Acul du Nord,HT03,North,HT0321,Acul du Nord,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North,Bahon,HT03,North,HT0332,Bahon,2,ACNOS,Action Citoyenne pour une Nouvelle Orientation de la Société,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Bahon,HT03,North,HT0332,Bahon,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Bahon,HT03,North,HT0332,Bahon,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Bahon,HT03,North,HT0332,Bahon,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North,Bas Limbe,HT03,North,HT0362,Bas Limbe,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Bas Limbe,HT03,North,HT0362,Bas Limbe,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Borgne,HT03,North,HT0351,Borgne,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Borgne,HT03,North,HT0351,Borgne,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Borgne,HT03,North,HT0351,Borgne,2,OVDDHMO,Organisation des Visionnaires Dévoués pour un Développement de Haute Modernisation,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,ACNOS,Action Citoyenne pour une Nouvelle Orientation de la Société,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,AREV-HAITI,Association pour la Réduction de la Vulnérabilité en Haiti,National NGO,PRO-GBV,Gender Based Violence,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,C3D,Culture en Trois Dimensions,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,CECI,Centre d'Etude et de Cooperation Internationale,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,DSF,Douleurs Sans Frontières,International NGO,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,FOME,Fondation Mission de l'Espoir,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,IMA WH,IMA World Health,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,IOM,International Organization for Migration,United Nations,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,IOM,International Organization for Migration,United Nations,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,IOM,International Organization for Migration,United Nations,SHL,Emergency Shelter and NFI,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,LWOB Canada,Lawyers without Borders Canada,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,MSPP,Ministère de la Santé publique et de la Population,Government,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,OCCED'H,Organisation des Cœurs pour le Changement des Enfants Démunis d’Haïti,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,ONM,National Office for Migration,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,SIKSE,Société d'Information en Communication Sociale et Économique,National NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,UNICEF,United Nations Children's Fund,United Nations,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,WFP,World Food Programme,United Nations,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North,Cap-Haitien,HT03,North,HT0311,Cap-Haitien,2,WFP,World Food Programme,United Nations,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North,Dondon,HT03,North,HT0342,Dondon,2,ACNOS,Action Citoyenne pour une Nouvelle Orientation de la Société,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Dondon,HT03,North,HT0342,Dondon,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Dondon,HT03,North,HT0342,Dondon,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Dondon,HT03,North,HT0342,Dondon,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North,Dondon,HT03,North,HT0342,Dondon,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North,Grande Riviere Du Nord,HT03,North,HT0331,Grande Riviere Du Nord,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Grande Riviere Du Nord,HT03,North,HT0331,Grande Riviere Du Nord,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North,Grande Riviere Du Nord,HT03,North,HT0331,Grande Riviere Du Nord,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North,La Victoire,HT03,North,HT0345,La Victoire,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,La Victoire,HT03,North,HT0345,La Victoire,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North,Limbe,HT03,North,HT0361,Limbe,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Limbe,HT03,North,HT0361,Limbe,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Limbe,HT03,North,HT0361,Limbe,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North,Limonade,HT03,North,HT0313,Limonade,2,ACNOS,Action Citoyenne pour une Nouvelle Orientation de la Société,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Limonade,HT03,North,HT0313,Limonade,2,C3D,Culture en Trois Dimensions,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Limonade,HT03,North,HT0313,Limonade,2,CECI,Centre d'Etude et de Cooperation Internationale,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North,Limonade,HT03,North,HT0313,Limonade,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Limonade,HT03,North,HT0313,Limonade,2,MARNDR,"Ministry of Agriculture, Natural Resources and Rural Development",Government,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North,Limonade,HT03,North,HT0313,Limonade,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Limonade,HT03,North,HT0313,Limonade,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North,Milot,HT03,North,HT0323,Milot,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Milot,HT03,North,HT0323,Milot,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Milot,HT03,North,HT0323,Milot,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North,Milot,HT03,North,HT0323,Milot,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North,Pignon,HT03,North,HT0344,Pignon,2,ACNOS,Action Citoyenne pour une Nouvelle Orientation de la Société,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Pignon,HT03,North,HT0344,Pignon,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Pignon,HT03,North,HT0344,Pignon,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North-East,Ferrier,HT04,North-East,HT0412,Ferrier,2,CAPAC,Centre d'Animation Paysanne et d'Action Communautaire,National NGO,PRO-CPN,Child Protection,2025-01-01,2025-02-28
HTI,True,True,North,Pignon,HT03,North,HT0344,Pignon,2,OVDDHMO,Organisation des Visionnaires Dévoués pour un Développement de Haute Modernisation,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Pignon,HT03,North,HT0344,Pignon,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North,Pignon,HT03,North,HT0344,Pignon,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North,Pilate,HT03,North,HT0372,Pilate,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Pilate,HT03,North,HT0372,Pilate,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Pilate,HT03,North,HT0372,Pilate,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North,Plaine du Nord,HT03,North,HT0322,Plaine du Nord,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Plaine du Nord,HT03,North,HT0322,Plaine du Nord,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Plaine du Nord,HT03,North,HT0322,Plaine du Nord,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North,Plaine du Nord,HT03,North,HT0322,Plaine du Nord,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North,Plaisance,HT03,North,HT0371,Plaisance,2,FOME,Fondation Mission de l'Espoir,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North,Plaisance,HT03,North,HT0371,Plaisance,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Plaisance,HT03,North,HT0371,Plaisance,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Plaisance,HT03,North,HT0371,Plaisance,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North,Plaisance,HT03,North,HT0371,Plaisance,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North,Port-Margot,HT03,North,HT0352,Port-Margot,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Quartier Morin,HT03,North,HT0312,Quartier Morin,2,ACNOS,Action Citoyenne pour une Nouvelle Orientation de la Société,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Quartier Morin,HT03,North,HT0312,Quartier Morin,2,CECI,Centre d'Etude et de Cooperation Internationale,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North,Quartier Morin,HT03,North,HT0312,Quartier Morin,2,FOME,Fondation Mission de l'Espoir,International NGO,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North,Quartier Morin,HT03,North,HT0312,Quartier Morin,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Quartier Morin,HT03,North,HT0312,Quartier Morin,2,MARNDR,"Ministry of Agriculture, Natural Resources and Rural Development",Government,FSC,Food Security,2025-01-01,2025-02-28
HTI,True,True,North,Quartier Morin,HT03,North,HT0312,Quartier Morin,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Quartier Morin,HT03,North,HT0312,Quartier Morin,2,MFK,Meds & Food For Kids,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North,Quartier Morin,HT03,North,HT0312,Quartier Morin,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North,Quartier Morin,HT03,North,HT0312,Quartier Morin,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North,Ranquitte,HT03,North,HT0343,Ranquitte,2,ACNOS,Action Citoyenne pour une Nouvelle Orientation de la Société,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Ranquitte,HT03,North,HT0343,Ranquitte,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Ranquitte,HT03,North,HT0343,Ranquitte,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Ranquitte,HT03,North,HT0343,Ranquitte,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North,Saint-Raphael,HT03,North,HT0341,Saint-Raphael,2,ACNOS,Action Citoyenne pour une Nouvelle Orientation de la Société,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Saint-Raphael,HT03,North,HT0341,Saint-Raphael,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Saint-Raphael,HT03,North,HT0341,Saint-Raphael,2,MCFDF,Ministère à la Condition Féminine et aux Droits des Femmes,Government,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Saint-Raphael,HT03,North,HT0341,Saint-Raphael,2,OCCED'H,Organisation des Cœurs pour le Changement des Enfants Démunis d’Haïti,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North,Saint-Raphael,HT03,North,HT0341,Saint-Raphael,2,PAHO/WHO,Pan American Health Organization/World Health Organization,United Nations,HEA,Health,2025-01-01,2025-02-28
HTI,True,True,North,Saint-Raphael,HT03,North,HT0341,Saint-Raphael,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North-East,Capotille,HT04,North-East,HT0422,Capotille,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North-East,Capotille,HT04,North-East,HT0422,Capotille,2,MDM ARG,Medecins Du Monde Argentine,International NGO,NUT,Nutrition,2025-01-01,2025-02-28
HTI,True,True,North-East,Capotille,HT04,North-East,HT0422,Capotille,2,RFJS,Réseau Frontalier Jeannot Succès,Civil Society,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North-East,Capotille,HT04,North-East,HT0422,Capotille,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
HTI,True,True,North-East,Caracol,HT04,North-East,HT0434,Caracol,2,ACNOS,Action Citoyenne pour une Nouvelle Orientation de la Société,National NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North-East,Caracol,HT04,North-East,HT0434,Caracol,2,HI,Handicap International - Humanity & Inclusion,International NGO,PRO,Protection,2025-01-01,2025-02-28
HTI,True,True,North-East,Caracol,HT04,North-East,HT0434,Caracol,2,WFP,World Food Programme,United Nations,EDU,Education,2025-01-01,2025-02-28
